token,status,current_definition,family,domain,primary_model,primary_cosine,primary_family_rank,secondary_model,secondary_cosine,secondary_family_rank,proposed_definition,reviewer_decision,reviewer_notes
reflects,uncertain,"A term statistically associated with light, personality, sunlight, mirror. Selected corpus use: schedule math; alternative contexts: life science, personal finance.",reasoning_verification,schedule_math,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.34342747926712036,11,,pending,
regarded,uncertain,"A term statistically associated with widely, greatest, influential, figures. Selected corpus use: software install; alternative contexts: learning plan, purchase decision.",troubleshooting,software_install,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.2624998092651367,10,,pending,
regulation,uncertain,"A term statistically associated with policies, self, protein, government. Selected corpus use: survey response; alternative contexts: privacy security, financial decision.",extraction_classification,survey_response,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.3382312059402466,6,,pending,
relationships,uncertain,"A term statistically associated with connections, training, characters, others. Selected corpus use: unit conversion; alternative contexts: social mistake, work stress.",reasoning_verification,unit_conversion,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.30937230587005615,7,,pending,
representative,uncertain,"A term statistically associated with shortly, responses, president, sales. Selected corpus use: support thread; alternative contexts: support reply, network connection.",summarization_synthesis,support_thread,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.22318215668201447,7,,pending,
reviews,uncertain,"A term statistically associated with critics, indicating, received, positive. Selected corpus use: survey response; alternative contexts: learning plan, purchase decision.",extraction_classification,survey_response,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.40283265709877014,10,,pending,
roll,uncertain,"A term statistically associated with rock, blues, yeast, country. Selected corpus use: web form; alternative contexts: small project, learning plan.",troubleshooting,web_form,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.12311524152755737,9,,pending,
salad,uncertain,"A term statistically associated with pasta, avocado, roasted, greens. Selected corpus use: survey response; alternative contexts: learning plan, inventory record.",extraction_classification,survey_response,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.3473249077796936,6,,pending,
sandwich,uncertain,"A term statistically associated with ham, cheese, peanut, jelly. Selected corpus use: research notes; alternative contexts: writing prompts, life science.",summarization_synthesis,research_notes,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.3426511585712433,8,,pending,
screens,uncertain,"A term statistically associated with pro, devices, sleep, light. Selected corpus use: appointments; alternative contexts: small project, purchase decision.",practical_action,appointments,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.27511435747146606,12,,pending,
seconds,uncertain,"A term statistically associated with mph, minutes, breath, acceleration. Selected corpus use: event plan; alternative contexts: network connection, peripheral.",brainstorming_creativity,event_plan,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.37607017159461975,6,,pending,
sentence,uncertain,"A term statistically associated with counts, word, prison, sentences. Selected corpus use: data literacy; alternative contexts: life science, civics.",explanation_learning,data_literacy,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.27076709270477295,8,,pending,
sentences,uncertain,"A term statistically associated with sentence, paragraph, pairs, paragraphs. Selected corpus use: data literacy; alternative contexts: email, life science.",explanation_learning,data_literacy,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.45034730434417725,8,,pending,
shaped,uncertain,"A term statistically associated with dough, bow, heart, flowers. Selected corpus use: logical constraints; alternative contexts: event plan, low cost activity.",reasoning_verification,logical_constraints,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.12370635569095612,6,,pending,
shooting,uncertain,"A term statistically associated with star, shoot, basketball, shot. Selected corpus use: learning plan; alternative contexts: small project, network connection.",planning_comparison,learning_plan,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.4694313406944275,6,,pending,
shop,uncertain,"A term statistically associated with coffee, sells, gift, cafe. Selected corpus use: network connection; alternative contexts: small project, event plan.",troubleshooting,network_connection,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.2242986410856247,6,,pending,
showed,uncertain,"A term statistically associated with indeed, clinical, improvement, study. Selected corpus use: technical documentation; alternative contexts: learning plan, small project.",grounded_qa,technical_documentation,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.06450727581977844,8,,pending,
sights,uncertain,"A term statistically associated with temples, amazing, see, tour. Selected corpus use: physical science; alternative contexts: physical safety, learning plan.",explanation_learning,physical_science,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.172586590051651,13,,pending,
signals,uncertain,"A term statistically associated with muscles, rapidly, signal, brain. Selected corpus use: simple probability; alternative contexts: survey response, web form.",reasoning_verification,simple_probability,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.33687734603881836,8,,pending,
situations,uncertain,"A term statistically associated with runs, encounter, unexpected, certain. Selected corpus use: learning plan; alternative contexts: physical safety, financial decision.",planning_comparison,learning_plan,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.37947869300842285,7,,pending,
smooth,uncertain,"A term statistically associated with sharp, peanut, butter, mixture. Selected corpus use: workflow; alternative contexts: small project, event plan.",brainstorming_creativity,workflow,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.25476035475730896,7,,pending,
socks,uncertain,"A term statistically associated with shoes, wool, yarn, feet. Selected corpus use: case note; alternative contexts: receipt, learning plan.",extraction_classification,case_note,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.42647191882133484,6,,pending,
sodium,uncertain,"A term statistically associated with magnesium, calcium, neon, dietary. Selected corpus use: research notes; alternative contexts: financial decision, email.",summarization_synthesis,research_notes,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.3780127167701721,8,,pending,
southeast,uncertain,"A term statistically associated with southwest, east, lies, southern. Selected corpus use: small project; alternative contexts: file sync, network connection.",planning_comparison,small_project,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.448531836271286,11,,pending,
southern,uncertain,"A term statistically associated with northern, tip, summer, southeast. Selected corpus use: data pipeline; alternative contexts: small project, event plan.",troubleshooting,data_pipeline,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.45156365633010864,6,,pending,
spaghetti,uncertain,"A term statistically associated with sauce, pasta, squash, cheese. Selected corpus use: web form; alternative contexts: workflow, civics.",troubleshooting,web_form,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.3821392059326172,9,,pending,
spoon,uncertain,"A term statistically associated with avocado, mix, soup, bowl. Selected corpus use: support thread; alternative contexts: product specs, course enrolment.",summarization_synthesis,support_thread,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.2929229140281677,9,,pending,
sticks,uncertain,"A term statistically associated with carrot, paper, butter, balls. Selected corpus use: policy memo; alternative contexts: air travel, public transit.",summarization_synthesis,policy_memo,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.2804323136806488,9,,pending,
strikes,uncertain,"A term statistically associated with lightning, strike, attacks, foot. Selected corpus use: media literacy; alternative contexts: purchase decision, small project.",explanation_learning,media_literacy,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.3606584072113037,6,,pending,
suffer,uncertain,"A term statistically associated with chronic, anxiety, people, fight. Selected corpus use: instructions; alternative contexts: physical safety, medical information.",critique_revision,instructions,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.1330985426902771,6,,pending,
suits,uncertain,"A term statistically associated with suit, wear, throw, swim. Selected corpus use: project update; alternative contexts: purchase decision, small project.",writing_transformation,project_update,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.45038124918937683,8,,pending,
supply,uncertain,"A term statistically associated with demand, goods, water, economy. Selected corpus use: peripheral; alternative contexts: learning plan, small project.",troubleshooting,peripheral,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.2970261573791504,9,,pending,
tastes,uncertain,"A term statistically associated with sweetness, taste, drink, coffee. Selected corpus use: feature ideas; alternative contexts: event plan, small project.",brainstorming_creativity,feature_ideas,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.33954212069511414,6,,pending,
team's,uncertain,"A term statistically associated with opposing, goal, players, coach. Selected corpus use: home repair; alternative contexts: event plan, incident log.",practical_action,home_repair,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.3308204412460327,6,,pending,
teaspoon,uncertain,"A term statistically associated with powder, salt, cups, pepper. Selected corpus use: policy memo; alternative contexts: instructions, argument.",summarization_synthesis,policy_memo,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.2875944674015045,9,,pending,
techniques,uncertain,"A term statistically associated with cell, presented, martial, boxing. Selected corpus use: learning plan; alternative contexts: project plan, simple probability.",planning_comparison,learning_plan,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.26134806871414185,9,,pending,
texture,uncertain,"A term statistically associated with color, flavor, taste, soft. Selected corpus use: feature ideas; alternative contexts: travel plan, small project.",brainstorming_creativity,feature_ideas,mixedbread-ai/mxbai-embed-large-v1,,,sentence-transformers/all-MiniLM-L6-v2,0.3274075984954834,6,,pending,
